source_image_id,annotation_id,split,class,canonical_geometry_type,canonical_area_px,reconstructed_area_px,connected_components,component_rings,joined,hole_count,hole_pixels,thinness,adapter_point_count,mask_iou,dice,control_iou,merged_iou,join_loss,serialization_loss,absolute_area_error_px,relative_area_error,signed_relative_area_error,fp_pixels,fn_pixels,bbox_max_delta_px,reason_flags
hsfBHYazMXnS3WJlQzR7,1246,validation,person,CANONICAL_RLE,578546,578535,1,1,0,2,230,6.848261,1708,0.995490197,0.997740003,0.999602610,0.999602610,0.000000000,0.004112412,11,0.000019013,-0.000019013,1302,1313,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
hsfBHYazMXnS3WJlQzR7,1247,validation,helmet_on_head,CANONICAL_RLE,276675,276681,1,1,0,0,0,3.929084,780,0.996730788,0.998362718,1.000000000,1.000000000,0.000000000,0.003269212,6,0.000021686,0.000021686,456,450,1.000,SERIALIZATION_ONLY
hsfBHYazMXnS3WJlQzR7,1248,validation,helmet_on_head,CANONICAL_RLE,177499,177223,1,1,0,0,0,3.956361,457,0.995106752,0.997547375,1.000000000,1.000000000,0.000000000,0.004893248,276,0.001554938,-0.001554938,297,573,1.000,SERIALIZATION_ONLY
k9xkkgvQEhZ5r4UBzBLi,1324,validation,person,CANONICAL_RLE,151391,151499,1,1,0,0,0,6.054187,991,0.992422100,0.996196639,1.000000000,1.000000000,0.000000000,0.007577900,108,0.000713385,0.000713385,630,522,1.000,SERIALIZATION_ONLY
k9xkkgvQEhZ5r4UBzBLi,1325,validation,person,CANONICAL_RLE,213311,213413,1,1,0,2,2,7.671651,1484,0.992119735,0.996044282,0.999990624,0.999990624,0.000000000,0.007870889,102,0.000478175,0.000478175,895,793,0.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
lSb8IK6pm0WEKyASISFH,1426,validation,vest_on_body,CANONICAL_RLE,75409,75518,4,3,1,1,1,4.586598,394,0.992619780,0.996296223,0.999960217,0.999801119,0.000159098,0.007181339,109,0.001445451,0.001445451,334,225,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
lSb8IK6pm0WEKyASISFH,1427,validation,helmet_on_head,CANONICAL_RLE,9731,9757,1,1,0,0,0,3.850622,172,0.983713355,0.991789819,1.000000000,1.000000000,0.000000000,0.016286645,26,0.002671873,0.002671873,93,67,1.000,SERIALIZATION_ONLY
lSb8IK6pm0WEKyASISFH,1428,validation,person,CANONICAL_RLE,161040,161146,1,1,0,2,24,7.551083,1074,0.990928584,0.995443626,0.999850991,0.999850991,0.000000000,0.008922407,106,0.000658222,0.000658222,787,681,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
nTcgBq8KIfwkvtofPfOw,1505,validation,vest_on_body,CANONICAL_RLE,118622,119789,6,4,1,2,886,7.887913,1162,0.981523808,0.990675766,0.992569535,0.990464421,0.002105114,0.008940613,1167,0.009837973,0.009837973,1695,528,0.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
nTcgBq8KIfwkvtofPfOw,1506,validation,vest_on_body,CANONICAL_RLE,55660,55809,5,5,1,0,0,9.760129,854,0.975980288,0.987844154,1.000000000,0.997008616,0.002991384,0.021028328,149,0.002676967,0.002676967,752,603,0.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
nTcgBq8KIfwkvtofPfOw,1507,validation,person,CANONICAL_RLE,210862,211118,1,1,0,2,31,7.097683,1354,0.992849958,0.996412152,0.999853006,0.999853006,0.000000000,0.007003048,256,0.001214064,0.001214064,885,629,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
nTcgBq8KIfwkvtofPfOw,1508,validation,person,CANONICAL_RLE,156552,156649,1,1,0,2,37,6.082678,889,0.992727712,0.996350586,0.999763713,0.999763713,0.000000000,0.007036000,97,0.000619602,0.000619602,620,523,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
nTcgBq8KIfwkvtofPfOw,1509,validation,helmet_on_head,CANONICAL_RLE,15908,15922,1,1,0,0,0,4.939019,247,0.982066131,0.990951932,1.000000000,1.000000000,0.000000000,0.017933869,14,0.000880060,0.000880060,151,137,1.000,SERIALIZATION_ONLY
nTcgBq8KIfwkvtofPfOw,1510,validation,helmet_on_head,CANONICAL_RLE,13595,13662,1,1,0,0,0,5.176170,243,0.983770015,0.991818615,1.000000000,1.000000000,0.000000000,0.016229985,67,0.004928282,0.004928282,145,78,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1511,validation,helmet_on_head,CANONICAL_RLE,11122,11138,1,1,0,0,0,4.549054,159,0.979194452,0.989487871,1.000000000,1.000000000,0.000000000,0.020805548,16,0.001438590,0.001438590,125,109,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1512,validation,helmet_on_head,CANONICAL_RLE,2342,2332,1,1,0,0,0,5.813109,134,0.936205468,0.967051776,1.000000000,1.000000000,0.000000000,0.063794532,10,0.004269855,-0.004269855,72,82,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1513,validation,helmet_on_head,CANONICAL_RLE,3730,3741,1,1,0,0,0,4.329344,114,0.967087941,0.983268639,1.000000000,1.000000000,0.000000000,0.032912059,11,0.002949062,0.002949062,68,57,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1514,validation,helmet_on_head,CANONICAL_RLE,11514,11551,3,3,1,0,0,6.343157,296,0.972716387,0.986169521,1.000000000,0.998612316,0.001387684,0.025895928,37,0.003213479,0.003213479,178,141,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1515,validation,helmet_on_head,CANONICAL_RLE,4934,4938,1,1,0,0,0,5.560395,175,0.957176844,0.978119935,1.000000000,1.000000000,0.000000000,0.042823156,4,0.000810701,0.000810701,110,106,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1516,validation,helmet_on_head,CANONICAL_RLE,12758,12719,1,1,0,0,0,4.237008,201,0.984653735,0.992267535,1.000000000,1.000000000,0.000000000,0.015346265,39,0.003056905,-0.003056905,79,118,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1517,validation,helmet_on_head,CANONICAL_RLE,20915,21006,2,2,1,0,0,4.930338,321,0.981424588,0.990625224,1.000000000,0.999713207,0.000286793,0.018288619,91,0.004350944,0.004350944,242,151,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1518,validation,helmet_on_head,CANONICAL_RLE,8513,8492,2,2,1,0,0,6.234001,294,0.969995366,0.984769186,1.000000000,0.999765120,0.000234880,0.029769754,21,0.002466815,-0.002466815,119,140,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1519,validation,helmet_on_head,CANONICAL_RLE,10046,9978,1,1,0,0,0,4.311172,143,0.971836534,0.985717139,1.000000000,1.000000000,0.000000000,0.028163466,68,0.006768863,-0.006768863,109,177,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1520,validation,helmet_on_head,CANONICAL_RLE,5671,5709,1,1,0,0,0,5.549215,205,0.954990551,0.976977153,1.000000000,1.000000000,0.000000000,0.045009449,38,0.006700758,0.006700758,150,112,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1521,validation,helmet_on_head,CANONICAL_RLE,6694,6710,1,1,0,0,0,4.651046,155,0.969728141,0.984631453,1.000000000,1.000000000,0.000000000,0.030271859,16,0.002390200,0.002390200,111,95,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1522,validation,person,CANONICAL_RLE,171908,173110,2,2,1,3,869,7.969908,1317,0.985897982,0.992898921,0.994970395,0.994941603,0.000028793,0.009043621,1202,0.006992112,0.006992112,1826,624,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1523,validation,person,CANONICAL_RLE,23966,24830,16,15,1,0,0,11.189626,753,0.938657132,0.968358062,0.999916548,0.970556073,0.029360475,0.031898942,864,0.036051072,0.036051072,1204,340,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1524,validation,person,CANONICAL_RLE,118873,119037,1,1,0,2,103,8.537375,1169,0.987668452,0.993795973,0.999134279,0.999134279,0.000000000,0.011465827,164,0.001379624,0.001379624,820,656,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1525,validation,person,CANONICAL_RLE,2102,2062,1,1,0,0,0,5.003470,69,0.947614593,0.973102786,1.000000000,1.000000000,0.000000000,0.052385407,40,0.019029496,-0.019029496,36,76,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1526,validation,person,CANONICAL_RLE,84442,85269,7,7,1,0,0,10.969489,1217,0.974968289,0.987325512,1.000000000,0.992746211,0.007253789,0.017777923,827,0.009793705,0.009793705,1489,662,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1527,validation,person,CANONICAL_RLE,76640,77010,15,11,1,0,0,10.949291,1288,0.975875416,0.987790433,0.999921712,0.995363094,0.004558618,0.019487678,370,0.004827766,0.004827766,1123,753,2.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1528,validation,person,CANONICAL_RLE,11326,11949,4,4,1,0,0,6.601686,206,0.902484878,0.948743287,1.000000000,0.939683066,0.060316934,0.037198188,623,0.055006180,0.055006180,908,285,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1529,validation,person,CANONICAL_RLE,1703,1716,1,1,0,0,0,4.267892,65,0.951484018,0.975138930,1.000000000,1.000000000,0.000000000,0.048515982,13,0.007633588,0.007633588,49,36,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1530,validation,person,CANONICAL_RLE,53667,54098,16,10,1,0,0,8.919929,869,0.976070413,0.987890317,0.999795032,0.991994675,0.007800357,0.015924262,431,0.008031006,0.008031006,868,437,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1531,validation,person,CANONICAL_RLE,8770,8805,3,3,1,0,0,5.681167,227,0.967864741,0.983669986,1.000000000,0.998974826,0.001025174,0.031110085,35,0.003990878,0.003990878,161,126,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1532,validation,person,CANONICAL_RLE,6293,6211,1,1,0,0,0,7.126333,175,0.960489182,0.979846449,1.000000000,1.000000000,0.000000000,0.039510818,82,0.013030351,-0.013030351,85,167,0.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1533,validation,person,CANONICAL_RLE,20286,20973,16,13,1,2,25,15.140548,977,0.918755522,0.957657723,0.998276796,0.967227973,0.031048823,0.048472451,687,0.033865720,0.033865720,1217,530,97.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
nXwfWz2We6dOnsyzeEno,1534,validation,person,CANONICAL_RLE,10802,10801,1,1,0,0,0,6.084699,277,0.970177839,0.984863213,1.000000000,1.000000000,0.000000000,0.029822161,1,0.000092575,-0.000092575,163,164,1.000,SERIALIZATION_ONLY
nXwfWz2We6dOnsyzeEno,1535,validation,person,CANONICAL_RLE,21816,22347,2,2,1,4,208,8.577888,473,0.950748708,0.974752621,0.990555757,0.978954454,0.011601304,0.028205746,531,0.024339934,0.024339934,823,292,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
naWKv1VFkDVnpPnS59Bf,1536,validation,person,CANONICAL_POLYGON,24195,24515,1,1,0,0,0,5.119708,30,0.986379578,0.993143092,0.984369276,0.984369276,0.000000000,-0.002010302,320,0.013225873,0.013225873,327,7,1.000,RASTER_BOUNDARY_DIFFERENCE
o0SiQwUZ5uRlCXASCtiR,1550,validation,person,CANONICAL_POLYGON,336046,337818,1,1,0,0,0,5.958048,93,0.994465278,0.997224959,0.994814848,0.994814848,0.000000000,0.000349570,1772,0.005273088,0.005273088,1821,49,1.000,RASTER_BOUNDARY_DIFFERENCE
o0SiQwUZ5uRlCXASCtiR,1551,validation,vest_on_body,CANONICAL_RLE,120937,121209,3,3,1,0,0,7.087484,1102,0.988503199,0.994218364,1.000000000,0.998068845,0.001931155,0.009565646,272,0.002249105,0.002249105,836,564,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
pMftFzW2M3bmHHBJOTG2,1658,validation,person,CANONICAL_RLE,88591,89341,2,2,1,5,594,7.913203,981,0.980366842,0.990086100,0.993339687,0.993228320,0.000111367,0.012861478,750,0.008465871,0.008465871,1257,507,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
pMftFzW2M3bmHHBJOTG2,1659,validation,person,CANONICAL_RLE,15691,15755,1,1,0,0,0,5.466405,299,0.979977333,0.989887426,1.000000000,1.000000000,0.000000000,0.020022667,64,0.004078771,0.004078771,191,127,1.000,SERIALIZATION_ONLY
pMftFzW2M3bmHHBJOTG2,1660,validation,person,CANONICAL_RLE,43997,44129,2,2,1,2,9,5.848696,497,0.987281542,0.993600073,0.999795482,0.999363998,0.000431485,0.012082455,132,0.003000205,0.003000205,348,216,1.000,RASTER_BOUNDARY_DIFFERENCE|MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION|HOLE_FILL_APPROXIMATION
pMftFzW2M3bmHHBJOTG2,1661,validation,person,CANONICAL_RLE,8884,8879,1,1,0,0,0,5.872677,230,0.965368444,0.982379103,1.000000000,1.000000000,0.000000000,0.034631556,5,0.000562810,-0.000562810,154,159,1.000,SERIALIZATION_ONLY
pMftFzW2M3bmHHBJOTG2,1662,validation,person,CANONICAL_RLE,13723,13800,1,1,0,0,0,4.440418,211,0.979929501,0.989863024,1.000000000,1.000000000,0.000000000,0.020070499,77,0.005611018,0.005611018,178,101,1.000,SERIALIZATION_ONLY
pMftFzW2M3bmHHBJOTG2,1663,validation,person,CANONICAL_RLE,82496,82690,2,2,1,0,0,6.298714,688,0.989593496,0.994769533,1.000000000,0.999624365,0.000375635,0.010030869,194,0.002351629,0.002351629,529,335,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
pMftFzW2M3bmHHBJOTG2,1664,validation,person,CANONICAL_RLE,10026,10070,1,1,0,0,0,4.498491,180,0.982049512,0.990943471,1.000000000,1.000000000,0.000000000,0.017950488,44,0.004388590,0.004388590,113,69,0.000,SERIALIZATION_ONLY
qm0fl8ee3HpSLSCrrqDG,1695,validation,vest_on_body,CANONICAL_POLYGON,212863,213900,1,1,0,0,0,5.525990,89,0.994639060,0.997312326,0.993052281,0.993052281,0.000000000,-0.001586779,1037,0.004871678,0.004871678,1092,55,1.000,RASTER_BOUNDARY_DIFFERENCE
qm0fl8ee3HpSLSCrrqDG,1696,validation,person,CANONICAL_POLYGON,430075,431623,1,1,0,0,0,5.160940,94,0.996196168,0.998094460,0.995562658,0.995562658,0.000000000,-0.000633511,1548,0.003599372,0.003599372,1595,47,1.000,RASTER_BOUNDARY_DIFFERENCE
qm0fl8ee3HpSLSCrrqDG,1697,validation,vest_on_body,CANONICAL_POLYGON,27577,27997,1,1,0,0,0,4.577970,27,0.984502214,0.992190593,0.986474398,0.986474398,0.000000000,0.001972184,420,0.015230083,0.015230083,427,7,1.000,RASTER_BOUNDARY_DIFFERENCE
qm0fl8ee3HpSLSCrrqDG,1698,validation,person,CANONICAL_POLYGON,79704,80213,1,1,0,0,0,5.873639,35,0.993281647,0.996629502,0.989555779,0.989555779,0.000000000,-0.003725868,509,0.006386129,0.006386129,524,15,0.000,RASTER_BOUNDARY_DIFFERENCE
rYhDjwrXPlmdX7ft3uh3,1744,validation,vest_on_body,CANONICAL_RLE,155754,155799,1,1,0,0,0,4.317828,716,0.994896750,0.997441848,1.000000000,1.000000000,0.000000000,0.005103250,45,0.000288917,0.000288917,421,376,1.000,SERIALIZATION_ONLY
rYhDjwrXPlmdX7ft3uh3,1745,validation,person,CANONICAL_RLE,301313,301728,3,3,1,0,0,8.651683,1897,0.991377887,0.995670278,1.000000000,0.999041784,0.000958216,0.007663897,415,0.001377305,0.001377305,1513,1098,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
rYhDjwrXPlmdX7ft3uh3,1746,validation,helmet_on_head,CANONICAL_RLE,22224,22308,1,1,0,0,0,4.120117,252,0.987769495,0.993847121,1.000000000,1.000000000,0.000000000,0.012230505,84,0.003779698,0.003779698,179,95,1.000,SERIALIZATION_ONLY
sCBw5cHMoREKazVjQfkj,1772,validation,helmet_loose,CANONICAL_POLYGON,62823,63091,1,1,0,0,0,3.775480,26,0.994961658,0.997474467,0.991972187,0.991972187,0.000000000,-0.002989471,268,0.004265954,0.004265954,293,25,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1773,validation,helmet_loose,CANONICAL_POLYGON,82458,82857,1,1,0,0,0,3.793134,30,0.994486403,0.997235581,0.992734940,0.992734940,0.000000000,-0.001751463,399,0.004838827,0.004838827,428,29,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1774,validation,helmet_loose,CANONICAL_POLYGON,69120,69537,1,1,0,0,0,3.808642,28,0.993544491,0.996761793,0.992343054,0.992343054,0.000000000,-0.001201437,417,0.006032986,0.006032986,433,16,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1775,validation,helmet_loose,CANONICAL_POLYGON,74887,75293,1,1,0,0,0,3.828922,32,0.994263405,0.997123452,0.992533256,0.992533256,0.000000000,-0.001730150,406,0.005421502,0.005421502,419,13,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1776,validation,helmet_loose,CANONICAL_POLYGON,78416,78925,1,1,0,0,0,3.825894,31,0.992869085,0.996421785,0.992778320,0.992778320,0.000000000,-0.000090765,509,0.006491022,0.006491022,536,27,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1777,validation,helmet_loose,CANONICAL_POLYGON,73186,73720,1,1,0,0,0,3.822001,39,0.992594200,0.996283338,0.992590180,0.992590180,0.000000000,-0.000004020,534,0.007296477,0.007296477,540,6,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1778,validation,helmet_loose,CANONICAL_POLYGON,76169,76549,1,1,0,0,0,3.769033,28,0.994280342,0.997131969,0.992422167,0.992422167,0.000000000,-0.001858174,380,0.004988906,0.004988906,409,29,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1779,validation,helmet_loose,CANONICAL_POLYGON,67110,67335,1,1,0,0,0,3.808083,34,0.995710066,0.997850422,0.991864146,0.991864146,0.000000000,-0.003845920,225,0.003352705,0.003352705,257,32,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1780,validation,helmet_loose,CANONICAL_POLYGON,64556,64858,1,1,0,0,0,3.764212,29,0.993868055,0.996924599,0.991773281,0.991773281,0.000000000,-0.002094774,302,0.004678109,0.004678109,350,48,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1781,validation,helmet_loose,CANONICAL_POLYGON,67510,67714,1,1,0,0,0,3.935471,24,0.996132442,0.998062474,0.991357644,0.991357644,0.000000000,-0.004774798,204,0.003021775,0.003021775,233,29,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1782,validation,helmet_loose,CANONICAL_POLYGON,80956,81561,1,1,0,0,0,3.811689,31,0.991971662,0.995969652,0.992808404,0.992808404,0.000000000,0.000836742,605,0.007473195,0.007473195,630,25,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1783,validation,helmet_loose,CANONICAL_POLYGON,69751,70124,1,1,0,0,0,3.756333,29,0.993969978,0.996975871,0.992567067,0.992567067,0.000000000,-0.001402911,373,0.005347594,0.005347594,398,25,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1784,validation,helmet_loose,CANONICAL_POLYGON,73665,74266,1,1,0,0,0,3.838289,33,0.991800189,0.995883216,0.991926136,0.991926136,0.000000000,0.000125947,601,0.008158556,0.008158556,605,4,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1785,validation,helmet_loose,CANONICAL_POLYGON,72125,72551,1,1,0,0,0,3.796448,29,0.993688591,0.996834306,0.992016078,0.992016078,0.000000000,-0.001672513,426,0.005906412,0.005906412,442,16,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1786,validation,helmet_loose,CANONICAL_POLYGON,50369,50579,1,1,0,0,0,3.956376,20,0.995729706,0.997860285,0.991476378,0.991476378,0.000000000,-0.004253328,210,0.004169231,0.004169231,213,3,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1787,validation,helmet_loose,CANONICAL_POLYGON,80032,80400,1,1,0,0,0,3.794201,28,0.994852219,0.997419467,0.992812632,0.992812632,0.000000000,-0.002039587,368,0.004598161,0.004598161,391,23,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1788,validation,helmet_loose,CANONICAL_POLYGON,71593,71970,1,1,0,0,0,3.799205,35,0.993930556,0.996956040,0.992288167,0.992288167,0.000000000,-0.001642388,377,0.005265878,0.005265878,407,30,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1789,validation,helmet_loose,CANONICAL_POLYGON,48774,49030,1,1,0,0,0,4.021645,17,0.994412610,0.997198479,0.991159615,0.991159615,0.000000000,-0.003252996,256,0.005248698,0.005248698,265,9,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1790,validation,helmet_loose,CANONICAL_POLYGON,43904,44203,1,1,0,0,0,4.036745,23,0.993100484,0.996538300,0.990724860,0.990724860,0.000000000,-0.002375624,299,0.006810313,0.006810313,302,3,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1791,validation,helmet_loose,CANONICAL_POLYGON,55302,55706,1,1,0,0,0,3.928456,22,0.992425738,0.996198472,0.991696557,0.991696557,0.000000000,-0.000729181,404,0.007305342,0.007305342,413,9,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1792,validation,helmet_loose,CANONICAL_POLYGON,32665,32768,1,1,0,0,0,4.088093,16,0.996064794,0.998028518,0.986625110,0.986625110,0.000000000,-0.009439684,103,0.003153222,0.003153222,116,13,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1793,validation,helmet_loose,CANONICAL_POLYGON,42671,42901,1,1,0,0,0,4.123009,18,0.994313415,0.997148600,0.990782019,0.990782019,0.000000000,-0.003531396,230,0.005390078,0.005390078,237,7,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1794,validation,helmet_loose,CANONICAL_POLYGON,56630,56938,1,1,0,0,0,4.104786,20,0.994380444,0.997182305,0.991629601,0.991629601,0.000000000,-0.002750843,308,0.005438813,0.005438813,314,6,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1795,validation,helmet_loose,CANONICAL_POLYGON,48145,48479,1,1,0,0,0,4.041385,18,0.992781570,0.996377712,0.991188339,0.991188339,0.000000000,-0.001593231,334,0.006937377,0.006937377,342,8,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1796,validation,helmet_loose,CANONICAL_POLYGON,69140,69530,1,1,0,0,0,3.806627,26,0.993301518,0.996639504,0.992158665,0.992158665,0.000000000,-0.001142853,390,0.005640729,0.005640729,428,38,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1797,validation,helmet_loose,CANONICAL_POLYGON,31245,31415,1,1,0,0,0,4.680546,19,0.994144230,0.997063517,0.984345411,0.984345411,0.000000000,-0.009798819,170,0.005440871,0.005440871,177,7,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1798,validation,helmet_loose,CANONICAL_POLYGON,25780,25931,1,1,0,0,0,4.177326,17,0.991565569,0.995764924,0.985565510,0.985565510,0.000000000,-0.006000059,151,0.005857254,0.005857254,185,34,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1799,validation,helmet_loose,CANONICAL_POLYGON,77213,77625,1,1,0,0,0,3.789994,33,0.993896157,0.996938736,0.992743554,0.992743554,0.000000000,-0.001152603,412,0.005335889,0.005335889,443,31,0.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1800,validation,helmet_loose,CANONICAL_POLYGON,18958,19106,1,1,0,0,0,4.166404,11,0.991732510,0.995849096,0.980901967,0.980901967,0.000000000,-0.010830543,148,0.007806731,0.007806731,153,5,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1801,validation,helmet_loose,CANONICAL_POLYGON,29001,29209,1,1,0,0,0,3.971251,16,0.992401424,0.996186222,0.988712318,0.988712318,0.000000000,-0.003689106,208,0.007172166,0.007172166,215,7,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1802,validation,helmet_loose,CANONICAL_POLYGON,11351,11426,1,1,0,0,0,5.238427,12,0.992389783,0.996180357,0.977270771,0.977270771,0.000000000,-0.015119013,75,0.006607347,0.006607347,81,6,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1803,validation,helmet_loose,CANONICAL_POLYGON,28194,28446,1,1,0,0,0,4.261469,16,0.991071115,0.995515537,0.984911605,0.984911605,0.000000000,-0.006159510,252,0.008938072,0.008938072,253,1,1.000,RASTER_BOUNDARY_DIFFERENCE
sCBw5cHMoREKazVjQfkj,1804,validation,helmet_loose,CANONICAL_POLYGON,29146,29418,1,1,0,0,0,4.163845,19,0.990145105,0.995048152,0.986777420,0.986777420,0.000000000,-0.003367685,272,0.009332327,0.009332327,281,9,1.000,RASTER_BOUNDARY_DIFFERENCE
